19.1141 	EXP 	fixation: autoDraw = False
19.1141 	EXP 	grating: autoDraw = True
19.4138 	EXP 	grating: autoDraw = False
19.7294 	EXP 	Device response: <KeyPress from None: t=19.725367299979553, value=right, duration=None>
19.7311 	DATA 	Keypress: right
19.7465 	EXP 	fixation: autoDraw = False
19.7465 	EXP 	grating: autoDraw = False
19.7465 	EXP 	grating: ori = 5.0
19.7465 	EXP 	fixation: autoDraw = True
19.8627 	EXP 	Device response: <KeyPress from None: t=19.725367299979553, value=right, duration=0.13189600012265146>
20.2303 	INFO 	Keyboard events cleared
20.2301 	EXP 	grating: autoDraw = True
20.2464 	EXP 	fixation: autoDraw = False
20.5305 	EXP 	grating: autoDraw = False
21.0473 	EXP 	Device response: <KeyPress from None: t=21.03301340015605, value=right, duration=None>
21.0494 	DATA 	Keypress: right
21.0641 	EXP 	fixation: autoDraw = False
21.0641 	EXP 	grating: autoDraw = False
21.0641 	EXP 	grating: ori = -4.0
21.0641 	EXP 	fixation: autoDraw = True
21.1301 	EXP 	Device response: <KeyPress from None: t=21.03301340015605, value=right, duration=0.09605799987912178>
21.5466 	INFO 	Keyboard events cleared
21.5464 	EXP 	grating: autoDraw = True
21.5799 	EXP 	fixation: autoDraw = False
21.8468 	EXP 	grating: autoDraw = False
22.3138 	EXP 	Device response: <KeyPress from None: t=22.31290650018491, value=left, duration=None>
22.3154 	DATA 	Keypress: left
22.3292 	EXP 	fixation: autoDraw = False
22.3292 	EXP 	grating: autoDraw = False
22.3292 	EXP 	grating: ori = 4.0
22.3292 	EXP 	fixation: autoDraw = True
22.4802 	EXP 	Device response: <KeyPress from None: t=22.31290650018491, value=left, duration=0.1628318999428302>
22.8294 	INFO 	Keyboard events cleared
22.8292 	EXP 	fixation: autoDraw = False
22.8292 	EXP 	grating: autoDraw = True
23.1289 	EXP 	grating: autoDraw = False
23.5632 	EXP 	Device response: <KeyPress from None: t=23.55351490015164, value=right, duration=None>
23.5650 	DATA 	Keypress: right
23.5778 	EXP 	fixation: autoDraw = False
23.5778 	EXP 	grating: autoDraw = False
23.5778 	EXP 	grating: ori = 4.0
23.5778 	EXP 	fixation: autoDraw = True
23.6954 	EXP 	Device response: <KeyPress from None: t=23.55351490015164, value=right, duration=0.13518929993733764>
24.0791 	INFO 	Keyboard events cleared
24.0789 	EXP 	fixation: autoDraw = False
24.0789 	EXP 	grating: autoDraw = True
24.3790 	EXP 	grating: autoDraw = False
24.7114 	EXP 	Device response: <KeyPress from None: t=24.706694500055164, value=right, duration=None>
24.7131 	DATA 	Keypress: right
24.7291 	EXP 	fixation: autoDraw = False
24.7291 	EXP 	grating: autoDraw = False
24.7291 	EXP 	grating: ori = 3.0
24.7291 	EXP 	fixation: autoDraw = True
24.8623 	EXP 	Device response: <KeyPress from None: t=24.706694500055164, value=right, duration=0.14768730010837317>
25.2126 	INFO 	Keyboard events cleared
25.2125 	EXP 	grating: autoDraw = True
25.2288 	EXP 	fixation: autoDraw = False
25.5117 	EXP 	grating: autoDraw = False
25.9461 	EXP 	Device response: <KeyPress from None: t=25.944822400109842, value=right, duration=None>
25.9482 	DATA 	Keypress: right
25.9622 	EXP 	fixation: autoDraw = False
25.9622 	EXP 	grating: autoDraw = False
25.9622 	EXP 	grating: ori = 3.0
25.9622 	EXP 	fixation: autoDraw = True
26.0948 	EXP 	Device response: <KeyPress from None: t=25.944822400109842, value=right, duration=0.14304449991323054>
26.4620 	INFO 	Keyboard events cleared
26.4618 	EXP 	fixation: autoDraw = False
26.4618 	EXP 	grating: autoDraw = True
26.7768 	EXP 	grating: autoDraw = False
27.0439 	EXP 	Device response: <KeyPress from None: t=27.03482190007344, value=right, duration=None>
27.0455 	DATA 	Keypress: right
27.0603 	EXP 	fixation: autoDraw = False
27.0603 	EXP 	grating: autoDraw = False
27.0603 	EXP 	grating: ori = 3.0
27.0603 	EXP 	fixation: autoDraw = True
27.1599 	EXP 	Device response: <KeyPress from None: t=27.03482190007344, value=right, duration=0.11789020011201501>
27.5448 	INFO 	Keyboard events cleared
27.5445 	EXP 	grating: autoDraw = True
27.5615 	EXP 	fixation: autoDraw = False
27.8590 	EXP 	grating: autoDraw = False
28.6931 	EXP 	Device response: <KeyPress from None: t=28.681403200142086, value=right, duration=None>
28.6964 	DATA 	Keypress: right
28.7111 	EXP 	fixation: autoDraw = False
28.7111 	EXP 	grating: autoDraw = False
28.7111 	EXP 	grating: ori = 2.0
28.7111 	EXP 	fixation: autoDraw = True
28.8123 	EXP 	Device response: <KeyPress from None: t=28.681403200142086, value=right, duration=0.1265451000072062>
29.1926 	INFO 	Keyboard events cleared
29.1925 	EXP 	grating: autoDraw = True
29.2331 	EXP 	fixation: autoDraw = False
29.4924 	EXP 	grating: autoDraw = False
30.0091 	EXP 	Device response: <KeyPress from None: t=30.00617860001512, value=left, duration=None>
30.0098 	DATA 	Keypress: left
30.0252 	EXP 	fixation: autoDraw = False
30.0252 	EXP 	grating: autoDraw = False
30.0252 	EXP 	grating: ori = 2.5
30.0252 	EXP 	fixation: autoDraw = True
30.1429 	EXP 	Device response: <KeyPress from None: t=30.00617860001512, value=left, duration=0.1334918001666665>
30.5085 	INFO 	Keyboard events cleared
30.5081 	EXP 	grating: autoDraw = True
30.5248 	EXP 	fixation: autoDraw = False
30.8087 	EXP 	grating: autoDraw = False
31.2250 	EXP 	Device response: <KeyPress from None: t=31.2196248001419, value=right, duration=None>
31.2264 	DATA 	Keypress: right
31.2416 	EXP 	fixation: autoDraw = False
31.2416 	EXP 	grating: autoDraw = False
31.2416 	EXP 	grating: ori = 2.5
31.2416 	EXP 	fixation: autoDraw = True
31.3750 	EXP 	Device response: <KeyPress from None: t=31.2196248001419, value=right, duration=0.15341320005245507>
31.7257 	INFO 	Keyboard events cleared
31.7256 	EXP 	grating: autoDraw = True
31.7422 	EXP 	fixation: autoDraw = False
32.0262 	EXP 	grating: autoDraw = False
